a,b,a_name,b_name,overlap_days,r0_raw_close,k_raw20,d_raw20,d_raw60max,r0_ret,k_ret_sig,d_ret_sig,k_ret60,d_ret60,h1_k,h1_d,h2_k,h2_d,half_stable,half_sign_consistent,p_bs,bs_pass,verdict
sse/880877,sse/880787,sse/880877 户数减少,sse/880787 高商誉,1648,0.14448422500363878,20,-0.15251575644862855,0.45610779421617575,0.6645595876594238,1,0.07953598192636989,1,0.07953598192636989,1,0.13920364731374418,14,0.06374084994631295,False,True,,False,rejected:not_stable_not_significant
sse/880858,sse/880810,sse/880858 国开持股,sse/880810 陆股通增,1540,0.6361358294959544,20,-0.1565874103785141,0.37252892536156207,0.5105107156882305,16,-0.07944398597266872,16,-0.07944398597266872,3,-0.07478909329160127,16,-0.12977215442125647,False,True,,False,rejected:not_stable_not_significant
sse/880789,sse/880603,sse/880789 昨成交20,sse/880603 新进指标股,1086,0.21289796021679036,20,-0.16100297661092944,0.4497845751044083,0.724062608442513,17,-0.07931694591518401,56,0.08712514769066519,6,-0.061042301214851276,17,-0.10296081335036081,False,True,,False,rejected:not_stable_not_significant
sse/880774,sse/880825,sse/880774 昨日首板,sse/880825 预计转亏,940,0.2140457325908547,20,0.16193711877543146,0.2558090776543877,0.008085849591717672,14,0.07921326858743742,24,0.10777518423970454,20,-0.16655659229243436,14,0.11306683105335516,False,False,,False,rejected:sign_flips_between_halves
sse/880344,sse/880620,sse/880344 建材,sse/880620 券商金股,1042,0.685094984582461,20,-0.17238713637750602,0.4527124496687795,0.6272259585999317,19,0.07919146764913731,59,0.08578213384572272,18,-0.15946089578392716,15,-0.09775622608019935,True,True,,False,rejected:half-stable
sse/880473,sse/880892,sse/880473 保险,sse/880892 高质押股,2035,0.019635051025948376,20,0.15926889952972284,0.39506219635046125,0.4701407089253427,1,0.07909673678402325,1,0.07909673678402325,1,0.13792556072934703,2,0.1358394572921655,True,True,,False,rejected:half-stable
sse/880474,sse/880815,sse/880474 多元金融,sse/880815 拟减持,1834,0.24074262080609324,20,0.15719948452417892,0.3703226355569915,0.6380588880586419,11,0.07908359637258341,11,0.07908359637258341,7,-0.10597893525532337,11,0.11339960235778225,False,False,,False,rejected:sign_flips_between_halves
sse/880864,sse/880082,sse/880864 昨日振荡,sse/880082 板块趋势,1058,-0.13732038064706648,20,-0.08315580029188098,0.5440678049647814,0.04297945913603749,9,0.07908321727606199,59,0.13718307735028906,9,0.11469553832490403,20,0.14435114110412284,False,True,,False,rejected:not_stable_not_significant
sse/880892,sse/880822,sse/880892 高质押股,sse/880822 昨收活跃,1341,0.5498939459695034,20,-0.1214617721042599,0.4322828003982847,0.4600535570877333,2,0.0790291927736135,34,0.10839199868696879,8,-0.12286377665102753,2,0.11137440480118996,False,False,,False,rejected:sign_flips_between_halves
sse/880473,sse/880771,sse/880473 保险,sse/880771 MSCI中盘,1747,0.28851759940734917,20,0.15502360104585136,0.39116464850775373,0.48730605817727074,2,0.0789205516343096,2,0.0789205516343096,14,-0.10290598415324292,2,0.1255809243048071,False,False,,False,rejected:sign_flips_between_halves
sse/880432,sse/880723,sse/880432 运输设备,sse/880723 发可转债,1221,0.1109267378013614,20,0.1650887203946739,0.526210702552163,0.6510791916168968,2,-0.0788939734467812,2,-0.0788939734467812,10,-0.14568756999116253,6,0.07744636538320718,False,False,,False,rejected:sign_flips_between_halves
sse/880895,sse/880603,sse/880895 持续增长,sse/880603 新进指标股,1086,0.31885146793161423,20,0.1724386821505869,0.4955751171747916,0.22149579564600091,2,0.07887740629443968,39,0.13363897104300057,9,0.09013500430202828,3,0.13451006141573404,False,True,,False,rejected:not_stable_not_significant
sse/880708,sse/880756,sse/880708 台资背景,sse/880756 机构吸筹,1146,0.568548590489882,20,0.11538472656307747,0.4008124258580993,0.7512666430240346,6,0.0786474896681717,6,0.0786474896681717,6,0.1322554225871555,11,-0.07221501860366901,False,False,,False,rejected:sign_flips_between_halves
sse/880440,sse/880772,sse/880440 工业机械,sse/880772 最近闪拉,1038,-0.5214090916990828,20,0.20617847208897794,0.4837465027770846,0.07049028782216588,19,0.07848190093627473,44,0.09377456139414127,12,0.11602718216971457,19,0.11884096767719773,False,True,,False,rejected:not_stable_not_significant
sse/880360,sse/880677,sse/880360 农林牧渔,sse/880677 活跃可转债,731,0.17497468848986675,20,0.2253523271036535,0.6531351065634466,0.34711670944136314,4,-0.0784596567667569,28,0.08049353462784242,5,0.12423322660771785,5,-0.1905512224408353,False,False,,False,rejected:sign_flips_between_halves
sse/880852,sse/880756,sse/880852 参股新股,sse/880756 机构吸筹,1146,0.6415503619982748,20,0.16527952678067037,0.5173593760299522,0.6254042353262813,20,-0.07843689785958209,20,-0.07843689785958209,2,0.10533404454317567,20,-0.12568050320574797,False,False,,False,rejected:sign_flips_between_halves
sse/880805,sse/880735,sse/880805 保险重仓,sse/880735 专精特新,1206,0.49363632393476076,20,0.15154193338911381,0.45645908426898474,0.4229350851483919,2,0.07842448035652279,46,0.07923179347336125,18,-0.11103834779975663,15,0.10162805346393126,False,False,,False,rejected:sign_flips_between_halves
sse/880898,sse/880756,sse/880898 近已解禁,sse/880756 机构吸筹,1146,0.7080713909365033,20,0.117793594129327,0.425876701057918,0.7190240383713641,2,0.07828317678067906,2,0.07828317678067906,2,0.1136882898891449,7,-0.06307732152033242,False,False,,False,rejected:sign_flips_between_halves
sse/880836,sse/880892,sse/880836 配股股,sse/880892 高质押股,1721,-0.0541765397836077,20,0.19837665663889217,0.43457688420038704,0.6610257415052154,1,0.07827427806606391,1,0.07827427806606391,1,0.09068442813976563,1,0.06647856585878925,True,True,,False,rejected:half-stable
sse/880390,sse/880756,sse/880390 汽车类,sse/880756 机构吸筹,1146,0.5091676842955525,20,0.2516341014113089,0.5455367895453163,0.6534484570995857,17,0.07824738558440801,24,0.08163240238485955,12,0.11282861887440619,17,0.11305595425656237,True,True,,False,rejected:half-stable
sse/880874,sse/880793,sse/880874 昨曾涨停,sse/880793 基金减仓,1589,-0.19782540072060983,18,-0.16429980043578582,0.21089643381656353,0.03870933740882229,10,-0.07824162494111425,28,0.08171167049579994,19,-0.08380733773127247,4,-0.09609252167859214,False,True,,False,rejected:not_stable_not_significant
sse/880771,sse/880772,sse/880771 MSCI中盘,sse/880772 最近闪拉,1038,-0.6478470542333009,20,0.16752226630682976,0.38393000477933553,0.05974562491229071,16,0.07824097382774273,44,0.12133347084612946,12,0.11233705429541459,16,0.12806656572232997,True,True,,False,rejected:half-stable
szse/399481,sse/880793,szse/399481 企债指数,sse/880793 基金减仓,1589,0.16088606112147374,20,0.1629548883244723,0.4853869936988535,0.013228351651148617,2,0.07822741983105352,47,0.0905748839732018,2,0.09674252013615198,18,0.0796099528962347,False,True,,False,rejected:not_stable_not_significant
sse/880804,sse/880772,sse/880804 信托重仓,sse/880772 最近闪拉,1038,-0.5773220308938716,20,0.17895187831802056,0.4904670119528012,0.08827300998247747,18,-0.07821766445487513,44,0.16083584658293953,1,0.1050759183516081,15,-0.11251037674283376,False,False,,False,rejected:sign_flips_between_halves
sse/880491,sse/880772,sse/880491 半导体,sse/880772 最近闪拉,1038,-0.5940077387773808,20,0.19826870042570516,0.506159114671898,0.020834866065085757,19,0.07819582449013143,38,0.08381723812690067,2,0.16248260602595543,19,0.12595480047545127,False,True,,False,rejected:not_stable_not_significant
sse/880424,sse/880735,sse/880424 旅游,sse/880735 专精特新,1206,0.3336343212533051,20,0.12916422339516737,0.4016145725541591,0.428894285591299,10,-0.07813742584817238,10,-0.07813742584817238,16,-0.11381675685076005,12,-0.12099860238759223,True,True,,False,rejected:half-stable
sse/880330,sse/880677,sse/880330 化纤,sse/880677 活跃可转债,731,0.2570906050260671,20,0.19271503983072408,0.6047170738513583,0.546553154437506,1,-0.07802138834837485,58,-0.09764411593450198,2,0.10141808728011124,1,-0.16775581976231996,False,False,,False,rejected:sign_flips_between_halves
sse/880448,sse/880677,sse/880448 电器仪表,sse/880677 活跃可转债,731,-0.0776768584149074,20,0.19951445326509445,0.6007937433654307,0.7604166222405578,17,0.07797627964436016,49,0.09338141252187493,5,0.11716240291566593,17,0.09565440488669565,False,True,,False,rejected:not_stable_not_significant
sse/880850,sse/880677,sse/880850 定增预案,sse/880677 活跃可转债,731,0.02436539303212464,20,0.18321539868940787,0.5770484670793468,0.7538221589416666,3,-0.07784952213595932,31,0.07885537661166292,14,0.09962621020080009,1,-0.13300533523450944,False,False,,False,rejected:sign_flips_between_halves
sse/880769,sse/880756,sse/880769 股权集中,sse/880756 机构吸筹,1146,0.6194435786280714,20,0.17972642878496803,0.5172900702646754,0.6971731173325793,6,0.07784423963704604,6,0.07784423963704604,2,0.09636966235550848,17,0.0883595428500078,False,True,,False,rejected:not_stable_not_significant
sse/880872,sse/880756,sse/880872 近期复牌,sse/880756 机构吸筹,1146,0.5264039614602185,20,0.20628601640276645,0.4602752707098304,0.4786408293811857,16,-0.07783480091855809,24,0.12099438151012568,12,0.1508200433345563,16,-0.120693646623941,False,False,,False,rejected:sign_flips_between_halves
sse/880836,sse/880786,sse/880836 配股股,sse/880786 海外业务,1334,0.6313681035447982,20,0.080456419456922,0.41775425299953245,0.6230621447794555,14,-0.07782789731881469,14,-0.07782789731881469,15,0.09084982734653771,10,-0.11678570025484204,False,False,,False,rejected:sign_flips_between_halves
sse/880874,sse/880898,sse/880874 昨曾涨停,sse/880898 近已解禁,1258,-0.09221123445108614,20,-0.19986010289476863,0.2657158549829329,0.035277151724575254,1,-0.07778858646554034,60,-0.11879083277247303,10,-0.09947904534618704,12,-0.0971262560068502,True,True,,False,rejected:half-stable
sse/880859,sse/880756,sse/880859 员工持股,sse/880756 机构吸筹,1146,0.7733746427455831,20,0.15538727010718778,0.40033801299425925,0.6651113452196347,13,0.0776090344057745,13,0.0776090344057745,9,-0.09430850749305486,13,0.10724518935877898,False,False,,False,rejected:sign_flips_between_halves
sse/880335,sse/880721,sse/880335 化工,sse/880721 北上重仓,1241,0.5810673623125077,20,-0.13175676304106282,0.4066147932919392,0.6002323668975107,1,-0.07758680150555775,48,-0.09315406860314834,1,-0.10218034323097536,15,-0.07803265117019201,False,True,,False,rejected:not_stable_not_significant
sse/880367,sse/880772,sse/880367 纺织服饰,sse/880772 最近闪拉,1038,-0.4469438334425485,20,0.23939963740662112,0.5221500922845492,0.13506991525659173,14,0.0775767293034339,44,0.16467779797215096,19,0.09443903632371455,14,0.11529225560001256,True,True,,False,rejected:half-stable
sse/880851,sse/880723,sse/880851 已高送转,sse/880723 发可转债,1093,0.3492935401696471,20,-0.12025560982584066,0.4513320614652451,0.6076513550772227,2,-0.0775683695791627,48,0.09434188385847753,18,0.09199882366250095,2,-0.10689615895992126,False,False,,False,rejected:sign_flips_between_halves
sse/880883,sse/880677,sse/880883 MSCI成份,sse/880677 活跃可转债,731,-0.22410774390313723,20,0.203709171211941,0.5708914973148407,0.5814550209336826,9,0.07754617403517058,47,0.08756757919232683,2,0.14226185013400092,1,-0.10497101320557935,False,False,,False,rejected:sign_flips_between_halves
sse/880305,sse/880756,sse/880305 电力,sse/880756 机构吸筹,1146,0.22193299348766218,20,0.10511996408231283,0.42521543906866427,0.23554893863970705,18,-0.07754397747663795,21,0.11839029666702508,18,-0.1406568226449618,12,-0.11855006082513025,False,True,,False,rejected:not_stable_not_significant
sse/880792,sse/880641,sse/880792 基金增仓,sse/880641 历史新低,670,-0.0019407619108720653,20,0.11620237118662174,0.4023283866167921,0.47780656519781595,14,-0.0775254090316261,27,0.09473911701453336,17,0.1911009208679298,14,-0.12967080361825675,False,False,,False,rejected:sign_flips_between_halves
sse/880860,sse/880677,sse/880860 扣非亏损,sse/880677 活跃可转债,731,0.003095697065045731,20,0.22939116857109915,0.6273855914733778,0.7935935155583629,1,-0.0775242350530064,49,0.08167828409352229,10,0.10437717348581815,1,-0.1347302931238452,False,False,,False,rejected:sign_flips_between_halves
sse/880877,sse/880772,sse/880877 户数减少,sse/880772 最近闪拉,1038,-0.5194062096768093,20,0.17785279962259903,0.43041850393966596,0.038546672220155835,19,0.07741001825206614,44,0.12141868113863648,1,0.17627144372867892,19,0.12750682743130198,False,True,,False,rejected:not_stable_not_significant
sse/880773,sse/880781,sse/880773 最近闪跌,sse/880781 QFII新进,939,-0.15405965292184592,20,-0.1791751915683068,0.35920277394485195,0.09343880565004678,5,-0.07733296530901088,38,-0.14615903158933735,6,0.10372628529158946,20,-0.13003233327481667,False,False,,False,rejected:sign_flips_between_halves
szse/399481,sse/880970,szse/399481 企债指数,sse/880970 分拆上市预期,1600,0.23168960971917585,20,0.148500739888054,0.4463270444685823,0.028052496551534384,2,0.0772110260966786,2,0.0772110260966786,2,0.08350516461475932,2,0.0772446944865808,True,True,,False,rejected:half-stable
sse/880848,sse/880723,sse/880848 被举牌,sse/880723 发可转债,1221,0.6733932469479209,20,0.1528760006151234,0.40742487981438935,0.6258591714587983,1,-0.07714210203873373,46,0.08243828321809152,7,-0.13898991196714394,14,-0.1147471264745393,False,True,,False,rejected:not_stable_not_significant
sse/880810,sse/880817,sse/880810 陆股通增,sse/880817 商誉减值,1371,0.487692185990215,20,0.11534654963666519,0.42999244236437634,0.7130614620431265,1,0.07687281821972504,1,0.07687281821972504,1,0.1492984391377133,16,0.10617881257039488,False,True,,False,rejected:not_stable_not_significant
sse/880562,sse/880756,sse/880562 高校背景,sse/880756 机构吸筹,1146,0.7019696523011678,20,0.1716458739175467,0.4582741182496214,0.7558652320099575,6,0.07683357018470359,6,0.07683357018470359,6,0.09387678275282865,12,-0.061465191457171414,False,False,,False,rejected:sign_flips_between_halves
sse/880833,sse/880677,sse/880833 亏损股,sse/880677 活跃可转债,731,-0.04292194536118075,20,0.21086104129868335,0.6304090043470226,0.7352607399595903,1,-0.07664033527690645,42,0.0772397071878895,10,0.10839709680935117,1,-0.1337165271414586,False,False,,False,rejected:sign_flips_between_halves
sse/880897,sse/880620,sse/880897 即将解禁,sse/880620 券商金股,1042,0.4932352756273565,20,-0.1354873873572658,0.42186685520776,0.6847933277482885,1,-0.07651974235466777,1,-0.07651974235466777,8,-0.08283754645143061,5,-0.08358512013953211,True,True,,False,rejected:half-stable
sse/880804,sse/880677,sse/880804 信托重仓,sse/880677 活跃可转债,731,-0.36086092061169217,20,0.22015104615273845,0.6035386713882422,0.48865873872528226,15,0.07647939269446641,44,0.12262187157487178,2,0.14869671260304615,1,-0.1437439115444867,False,False,,False,rejected:sign_flips_between_halves
sse/880874,sse/880676,sse/880874 昨曾涨停,sse/880676 活跃ETF,731,-0.1443253851325719,20,-0.1654924648271428,0.33535163419390823,0.029706252160352525,3,0.07636472958912262,33,0.1436374524280562,18,-0.11177857893915144,14,0.26641479454103967,False,False,,False,rejected:sign_flips_between_halves
szse/399481,sse/880815,szse/399481 企债指数,sse/880815 拟减持,1834,0.07646860262089725,20,0.16460699955221908,0.4862439389423865,0.026186075389712526,2,0.07626866765675566,47,0.09571923509196567,9,0.07227692325569156,2,0.11378655380192076,False,True,,False,rejected:not_stable_not_significant
sse/880455,sse/880772,sse/880455 供气供热,sse/880772 最近闪拉,1038,-0.2254676994584907,20,0.20435690558047276,0.42721674111104857,0.06593211452839626,13,0.07604307333437994,44,0.18972032173811124,13,0.08754535928260218,5,-0.10428908909295184,False,False,,False,rejected:sign_flips_between_halves
sse/880465,sse/880603,sse/880465 交通设施,sse/880603 新进指标股,1086,0.09277158345615605,20,0.1491143688685786,0.42609811225706173,0.30743155222247104,7,-0.07600181862435158,39,0.13157315249936158,3,-0.1588151809969634,7,-0.1216778987160954,True,True,,False,rejected:half-stable
sse/880350,sse/880603,sse/880350 造纸,sse/880603 新进指标股,1086,0.5213130141382538,20,0.15175184643023198,0.33163371669968233,0.49994302086373954,14,-0.07589764420338384,39,0.10070749221573762,3,-0.17071837785957966,16,0.10945303701634684,False,False,,False,rejected:sign_flips_between_halves
sse/880792,sse/880721,sse/880792 基金增仓,sse/880721 北上重仓,1241,0.6821850762967387,20,-0.14554848064272674,0.4314551540642277,0.5265965383577003,3,-0.07588254431076996,3,-0.07588254431076996,19,-0.08486991723500822,15,-0.11725890204148266,True,True,,False,rejected:half-stable
sse/880473,sse/880723,sse/880473 保险,sse/880723 发可转债,1221,0.16208387597495588,20,0.1718237178441846,0.4740704768891005,0.36248834832255694,1,-0.07579431579182144,31,0.0919424335052667,13,-0.12523514086807092,6,0.09753662047620235,False,False,,False,rejected:sign_flips_between_halves
szse/399102,sse/880677,szse/399102 创业板综,sse/880677 活跃可转债,731,-0.026358716028657605,20,0.19685804302236481,0.5667072089497429,0.7923086437920551,16,-0.07571558562502247,49,0.07968906265003123,3,-0.10480099762710304,16,-0.09020434615066097,False,True,,False,rejected:not_stable_not_significant
sse/880869,sse/880677,sse/880869 股权转让,sse/880677 活跃可转债,731,-0.10712193957858132,20,0.19044376946370428,0.5891144052877504,0.7478077285011234,1,-0.07551468144983209,42,0.09876129155224517,3,-0.08771560503516157,1,-0.13778793401319003,True,True,,False,rejected:half-stable
sse/880324,sse/880772,sse/880324 有色,sse/880772 最近闪拉,1038,-0.39874734396449,20,0.1437316559795775,0.43986794035011856,0.06090554414974635,2,0.07547052414462978,48,-0.12406159517185239,1,0.12021580587698187,20,-0.1182231685889012,False,False,,False,rejected:sign_flips_between_halves
szse/399481,sse/880897,szse/399481 企债指数,sse/880897 即将解禁,1988,0.23884412374320696,20,0.15465325383594655,0.43164721331536926,0.0233526827133991,2,0.07506976179419257,47,0.09105133951615246,20,0.07058967677010405,2,0.10108156639379143,False,True,,False,rejected:not_stable_not_significant
sse/880538,sse/880677,sse/880538 参股金融,sse/880677 活跃可转债,731,-0.08359636375845055,20,0.21457426660394247,0.6390299839206361,0.6649106602564518,16,-0.07506911424596839,60,0.10154947383888947,10,0.123608725147522,1,-0.16271033673395285,False,False,,False,rejected:sign_flips_between_halves
sse/880891,sse/880756,sse/880891 破发行价,sse/880756 机构吸筹,1146,0.5545121449941353,20,0.17428961086467115,0.5211262223993227,0.7311571923672157,6,0.07488103323352255,6,0.07488103323352255,6,0.08524431592000065,5,-0.06967044455414734,False,False,,False,rejected:sign_flips_between_halves
